step,reward,avg_speed,cav_count,hdv_count
872,0.278073,1.745541,29,19
873,0.280552,1.755886,29,19
874,0.283030,1.766231,29,19
875,0.285509,1.776575,29,19
876,0.287987,1.786920,29,19
877,0.290465,1.797265,29,19
878,0.292944,1.807610,29,19
879,0.292944,1.807610,29,19
880,0.281085,1.604310,28,19
881,0.281085,1.604310,28,19
882,0.281085,1.604310,28,19
883,0.281085,1.604310,28,19
884,0.281085,1.604310,28,19
885,0.281085,1.604310,28,19
886,0.281085,1.604310,28,19
887,0.281085,1.604310,28,19
888,0.281085,1.604310,28,19
889,0.281085,1.604310,28,19
890,0.281085,1.604310,28,19
891,0.281085,1.604310,28,19
892,0.281085,1.604310,28,19
893,0.281085,1.604310,28,19
894,0.281085,1.604310,28,19
895,0.281085,1.604310,28,19
896,0.281085,1.604310,28,19
897,0.281085,1.604310,28,19
898,0.281085,1.604310,28,19
899,0.281085,1.604310,28,19
900,0.218585,1.604310,28,19
901,0.221710,1.615025,28,19
902,0.224835,1.625739,28,19
903,0.227960,1.636453,28,19
904,0.231085,1.647167,28,19
905,0.234210,1.657882,28,19
906,0.237335,1.668596,28,19
907,0.240460,1.679310,28,19
908,0.243585,1.690025,28,19
909,0.246710,1.700739,28,19
910,0.249835,1.711453,28,19
911,0.252960,1.722167,28,19
912,0.256085,1.732882,28,19
913,0.259210,1.743596,28,19
914,0.262335,1.754310,28,19
915,0.265460,1.765025,28,19
916,0.268585,1.775739,28,19
917,0.271710,1.786453,28,19
918,0.274835,1.797167,28,19
919,0.274323,1.745541,29,19
920,0.277427,1.755886,29,19
921,0.280530,1.766231,29,19
922,0.283634,1.776575,29,19
923,0.286737,1.786920,29,19
924,0.289840,1.797265,29,19
925,0.292944,1.807610,29,19
926,0.292944,1.807610,29,19
927,0.292944,1.807610,29,19
928,0.292944,1.807610,29,19
929,0.292944,1.807610,29,19
930,0.292944,1.807610,29,19
931,0.292944,1.807610,29,19
932,0.292944,1.807610,29,19
933,0.292944,1.807610,29,19
934,0.292944,1.807610,29,19
935,0.292944,1.807610,29,19
936,0.292944,1.807610,29,19
937,0.292944,1.807610,29,19
938,0.292944,1.807610,29,19
939,0.292944,1.807610,29,19
940,0.292944,1.807610,29,19
941,0.292944,1.807610,29,19
942,0.292944,1.807610,29,19
943,0.292944,1.807610,29,19
944,0.292944,1.807610,29,19
945,0.292944,1.807610,29,19
946,0.292944,1.807610,29,19
947,0.292944,1.807610,29,19
948,0.292944,1.807610,29,19
949,0.292944,1.807610,29,19
950,0.292944,1.807610,29,19
951,0.292944,1.807610,29,19
952,0.292944,1.807610,29,19
953,0.292944,1.807610,29,19
954,0.292944,1.807610,29,19
955,0.292944,1.807610,29,19
956,0.292944,1.807610,29,19
957,0.292944,1.807610,29,19
958,0.292944,1.807610,29,19
959,0.292944,1.807610,29,19
960,0.292944,1.807610,29,19
961,0.292944,1.807610,29,19
962,0.292944,1.807610,29,19
963,0.292944,1.807610,29,19
964,0.292944,1.807610,29,19
965,0.292944,1.807610,29,19
966,0.281085,1.604310,28,19
967,0.281085,1.604310,28,19
968,0.281085,1.604310,28,19
969,0.281085,1.604310,28,19
970,0.281085,1.604310,28,19
971,0.281085,1.604310,28,19
972,0.281085,1.604310,28,19
973,0.281085,1.604310,28,19
974,0.281085,1.604310,28,19
975,0.281085,1.604310,28,19
976,0.281085,1.604310,28,19
977,0.281085,1.604310,28,19
978,0.281085,1.604310,28,19
979,0.281085,1.604310,28,19
980,0.281085,1.604310,28,19
981,0.281085,1.604310,28,19
982,0.281085,1.604310,28,19
983,0.281085,1.604310,28,19
984,0.281085,1.604310,28,19
985,0.281085,1.604310,28,19
986,0.281085,1.604310,28,19
987,0.281085,1.604310,28,19
988,0.281085,1.604310,28,19
989,0.281085,1.604310,28,19
990,0.281085,1.604310,28,19
991,0.281085,1.604310,28,19
992,0.281085,1.604310,28,19
993,0.281085,1.604310,28,19
994,0.281085,1.604310,28,19
995,0.281085,1.604310,28,19
996,0.281085,1.604310,28,19
997,0.281085,1.604310,28,19
998,0.281085,1.604310,28,19
999,0.281085,1.604310,28,19
1000,0.281085,1.604310,28,19
1001,0.281085,1.604310,28,19
1002,0.281085,1.604310,28,19
1003,0.281085,1.604310,28,19
1004,0.281085,1.604310,28,19
1005,0.281085,1.604310,28,19
1006,0.281085,1.604310,28,19
1007,0.281085,1.604310,28,19
1008,0.281085,1.604310,28,19
1009,0.281085,1.604310,28,19
1010,0.281085,1.604310,28,19
1011,0.281085,1.604310,28,19
1012,0.281085,1.604310,28,19
1013,0.281085,1.604310,28,19
1014,0.281085,1.604310,28,19
1015,0.281085,1.604310,28,19
1016,0.281085,1.604310,28,19
1017,0.281085,1.604310,28,19
1018,0.281085,1.604310,28,19
1019,0.281085,1.604310,28,19
1020,0.281085,1.604310,28,19
1021,0.281085,1.604310,28,19
1022,0.187335,1.604310,28,19
1023,0.191710,1.615025,28,19
1024,0.196085,1.625739,28,19
1025,0.200460,1.636453,28,19
1026,0.204835,1.647167,28,19
1027,0.209210,1.657882,28,19
1028,0.213585,1.668596,28,19
1029,0.217960,1.679310,28,19
1030,0.222335,1.690025,28,19
1031,0.226710,1.700739,28,19
1032,0.231085,1.711453,28,19
1033,0.235460,1.722167,28,19
1034,0.239835,1.732882,28,19
1035,0.244210,1.743596,28,19
1036,0.248585,1.754310,28,19
1037,0.252960,1.765025,28,19
1038,0.257335,1.775739,28,19
1039,0.261710,1.786453,28,19
1040,0.266085,1.797167,28,19
1041,0.270460,1.807882,28,19
1042,0.274835,1.818596,28,19
1043,0.279210,1.829310,28,19
1044,0.283585,1.840025,28,19
1045,0.287960,1.850739,28,19
1046,0.292335,1.861453,28,19
1047,0.296710,1.872167,28,19
1048,0.296710,1.872167,28,19
1049,0.296710,1.872167,28,19
1050,0.296710,1.872167,28,19
1051,0.296710,1.872167,28,19
1052,0.296710,1.872167,28,19
1053,0.284551,1.663729,27,19
1054,0.284551,1.663729,27,19
1055,0.284551,1.663729,27,19
1056,0.284551,1.663729,27,19
1057,0.284551,1.663729,27,19
1058,0.284551,1.663729,27,19
1059,0.284551,1.663729,27,19
1060,0.284551,1.663729,27,19
1061,0.284551,1.663729,27,19
1062,0.284551,1.663729,27,19
1063,0.284551,1.663729,27,19
1064,0.284551,1.663729,27,19
1065,0.284551,1.663729,27,19
1066,0.284551,1.663729,27,19
1067,0.284551,1.663729,27,19
1068,0.284551,1.663729,27,19
1069,0.284551,1.663729,27,19
1070,0.284551,1.663729,27,19
1071,0.280801,1.663729,27,18
1072,0.285199,1.674840,27,18
1073,0.285199,1.674840,27,18
1074,0.285199,1.674840,27,18
1075,0.285199,1.674840,27,18
1076,0.285199,1.674840,27,18
1077,0.285199,1.674840,27,18
1078,0.285199,1.674840,27,18
1079,0.285199,1.674840,27,18
1080,0.285199,1.674840,27,18
1081,0.285199,1.674840,27,18
1082,0.285199,1.674840,27,18
1083,0.285199,1.674840,27,18
1084,0.285199,1.674840,27,18
1085,0.285199,1.674840,27,18
1086,0.285199,1.674840,27,18
1087,0.285199,1.674840,27,18
1088,0.285199,1.674840,27,18
1089,0.285199,1.674840,27,18
1090,0.285199,1.674840,27,18
1091,0.285199,1.674840,27,18
1092,0.285199,1.674840,27,18
1093,0.285199,1.674840,27,18
1094,0.285199,1.674840,27,18
1095,0.285199,1.674840,27,18
1096,0.285199,1.674840,27,18
1097,0.285199,1.674840,27,18
1098,0.285199,1.674840,27,18
1099,0.285199,1.674840,27,18
1100,0.285199,1.674840,27,18
1101,0.222699,1.674840,27,18
1102,0.225847,1.685951,27,18
1103,0.228995,1.697063,27,18
1104,0.219149,1.485411,26,18
1105,0.222322,1.496950,26,18
1106,0.225495,1.508488,26,18
1107,0.228668,1.520026,26,18
1108,0.231841,1.531565,26,18
1109,0.235014,1.543103,26,18
1110,0.238187,1.554642,26,18
1111,0.241361,1.566180,26,18
1112,0.244534,1.577719,26,18
1113,0.247707,1.589257,26,18
1114,0.250880,1.600796,26,18
1115,0.254053,1.612334,26,18
1116,0.257226,1.623873,26,18
1117,0.260399,1.635411,26,18
1118,0.263572,1.646950,26,18
1119,0.266745,1.658488,26,18
1120,0.269918,1.670026,26,18
1121,0.273091,1.681565,26,18
1122,0.276264,1.693103,26,18
1123,0.279437,1.704642,26,18
1124,0.269115,1.484828,25,18
1125,0.272315,1.496828,25,18
1126,0.275515,1.508828,25,18
1127,0.275515,1.508828,25,18
1128,0.275515,1.508828,25,18
1129,0.275515,1.508828,25,18
1130,0.275515,1.508828,25,18
1131,0.275515,1.508828,25,18
1132,0.275515,1.508828,25,18
1133,0.275515,1.508828,25,18
1134,0.275515,1.508828,25,18
1135,0.275515,1.508828,25,18
1136,0.275515,1.508828,25,18
1137,0.275515,1.508828,25,18
1138,0.275515,1.508828,25,18
1139,0.275515,1.508828,25,18
1140,0.275515,1.508828,25,18
1141,0.275515,1.508828,25,18
1142,0.275515,1.508828,25,18
1143,0.275515,1.508828,25,18
1144,0.275515,1.508828,25,18
1145,0.275515,1.508828,25,18
1146,0.275515,1.508828,25,18
1147,0.275515,1.508828,25,18
1148,0.275515,1.508828,25,18
1149,0.275515,1.508828,25,18
1150,0.275515,1.508828,25,18
1151,0.275515,1.508828,25,18
1152,0.275515,1.508828,25,18
1153,0.275515,1.508828,25,18
1154,0.275515,1.508828,25,18
1155,0.275515,1.508828,25,18
1156,0.275515,1.508828,25,18
1157,0.275515,1.508828,25,18
1158,0.275515,1.508828,25,18
1159,0.275515,1.508828,25,18
1160,0.275515,1.508828,25,18
1161,0.275515,1.508828,25,18
1162,0.275515,1.508828,25,18
1163,0.275515,1.508828,25,18
1164,0.260953,1.259195,24,18
1165,0.260953,1.259195,24,18
1166,0.260953,1.259195,24,18
1167,0.260953,1.259195,24,18
1168,0.260953,1.259195,24,18
1169,0.260953,1.259195,24,18
1170,0.260953,1.259195,24,18
1171,0.260953,1.259195,24,18
1172,0.260953,1.259195,24,18
1173,0.260953,1.259195,24,18
1174,0.260953,1.259195,24,18
1175,0.260953,1.259195,24,18
1176,0.260953,1.259195,24,18
1177,0.260953,1.259195,24,18
1178,0.260953,1.259195,24,18
1179,0.260953,1.259195,24,18
1180,0.260953,1.259195,24,18
1181,0.260953,1.259195,24,18
1182,0.260953,1.259195,24,18
1183,0.260953,1.259195,24,18
1184,0.260953,1.259195,24,18
1185,0.260953,1.259195,24,18
1186,0.260953,1.259195,24,18
1187,0.260953,1.259195,24,18
1188,0.260953,1.259195,24,18
1189,0.260953,1.259195,24,18
1190,0.260953,1.259195,24,18
1191,0.260953,1.259195,24,18
1192,0.185953,1.259195,24,18
1193,0.190411,1.284195,24,18
1194,0.194870,1.309195,24,18
1195,0.224078,1.334195,24,18
1196,0.226682,1.346695,24,18
1197,0.229286,1.359195,24,18
1198,0.231891,1.371695,24,18
1199,0.234495,1.384195,24,18
1200,0.237099,1.396695,24,18
1201,0.239703,1.409195,24,18
1202,0.242307,1.421695,24,18
1203,0.244911,1.434195,24,18
1204,0.247516,1.446695,24,18
1205,0.250120,1.459195,24,18
1206,0.252724,1.471695,24,18
1207,0.227203,1.484195,24,18
